5/03/2010,Villarreal CF B,0,FC Cartagena,0
5/03/2010,Cádiz CF,4,Albacete B.,3
5/03/2010,Elche CF,2,Hércules CF,0
5/03/2010,Real Betis,3,Rayo Vallecano,1
5/03/2010,Real Murcia,1,Levante UD,1
5/03/2010,Real Sociedad,2,CD Numancia,1
12/03/2010,FC Cartagena,4,Cádiz CF,1
12/03/2010,CD Castellón,0,Girona FC,1
12/03/2010,CD Numancia,1,SD Huesca,0
12/03/2010,Córdoba CF,0,Real Murcia,1
12/03/2010,Levante UD,6,Nàstic,1
12/03/2010,Rayo Vallecano,0,Villarreal CF B,2
12/03/2010,Real Unión Club,1,Real Betis,3
12/03/2010,Albacete B.,0,RC Celta,2
12/03/2010,Hércules CF,0,UD Las Palmas,1
12/03/2010,RC Recreativo,2,Elche CF,1
12/03/2010,Salamanca,0,Real Sociedad,0
19/03/2010,Real Murcia,0,Hércules CF,0
19/03/2010,Nàstic,0,Córdoba CF,2
19/03/2010,Elche CF,2,Albacete B.,1
19/03/2010,RC Celta,1,FC Cartagena,0
19/03/2010,UD Las Palmas,1,RC Recreativo,1
19/03/2010,Villarreal CF B,3,Real Unión Club,1
19/03/2010,Cádiz CF,1,Rayo Vallecano,1
19/03/2010,Girona FC,0,CD Numancia,0
19/03/2010,Real Sociedad,3,Levante UD,1
19/03/2010,SD Huesca,2,Salamanca,0
19/03/2010,Real Betis,2,CD Castellón,0
26/03/2010,Real Unión Club,0,Cádiz CF,0
26/03/2010,Albacete B.,3,UD Las Palmas,2
26/03/2010,CD Castellón,3,Villarreal CF B,2
26/03/2010,Córdoba CF,2,Real Sociedad,0
26/03/2010,Levante UD,1,SD Huesca,1
26/03/2010,RC Recreativo,0,Real Murcia,2
26/03/2010,Rayo Vallecano,1,RC Celta,2
26/03/2010,Real Betis,0,Girona FC,1
26/03/2010,FC Cartagena,0,Elche CF,2
26/03/2010,Hércules CF,0,Nàstic,1
26/03/2010,Salamanca,1,CD Numancia,3
2/04/2010,CD Numancia,0,Levante UD,1
2/04/2010,Nàstic,1,RC Recreativo,1
2/04/2010,Elche CF,2,Rayo Vallecano,2
2/04/2010,RC Celta,0,Real Unión Club,1
2/04/2010,Real Murcia,0,Albacete B.,2
2/04/2010,SD Huesca,0,Córdoba CF,0
2/04/2010,UD Las Palmas,0,FC Cartagena,1
2/04/2010,Cádiz CF,1,CD Castellón,0
2/04/2010,Girona FC,1,Salamanca,0
2/04/2010,Real Sociedad,1,Hércules CF,0
2/04/2010,Villarreal CF B,2,Real Betis,2
9/04/2010,Hércules CF,0,SD Huesca,2
9/04/2010,Albacete B.,1,Nàstic,1
9/04/2010,Rayo Vallecano,3,UD Las Palmas,2
9/04/2010,Real Betis,4,Cádiz CF,0
9/04/2010,Real Unión Club,0,Elche CF,3
9/04/2010,Villarreal CF B,2,Girona FC,0
9/04/2010,CD Castellón,2,RC Celta,1
9/04/2010,Córdoba CF,2,CD Numancia,1
9/04/2010,FC Cartagena,3,Real Murcia,2
9/04/2010,Levante UD,2,Salamanca,0
9/04/2010,RC Recreativo,2,Real Sociedad,0
16/04/2010,Girona FC,0,Levante UD,4
16/04/2010,Nàstic,3,FC Cartagena,2
16/04/2010,Real Sociedad,0,Albacete B.,0
16/04/2010,SD Huesca,1,RC Recreativo,2
16/04/2010,CD Numancia,1,Hércules CF,1
16/04/2010,Cádiz CF,0,Villarreal CF B,0
16/04/2010,Elche CF,2,CD Castellón,0
16/04/2010,RC Celta,1,Real Betis,1
16/04/2010,Real Murcia,0,Rayo Vallecano,3
16/04/2010,UD Las Palmas,2,Real Unión Club,1
16/04/2010,Salamanca,1,Córdoba CF,0
23/04/2010,Rayo Vallecano,2,Nàstic,3
23/04/2010,Albacete B.,0,SD Huesca,0
23/04/2010,CD Castellón,2,UD Las Palmas,0
23/04/2010,Real Betis,0,Elche CF,3
23/04/2010,Real Unión Club,2,Real Murcia,0
23/04/2010,Villarreal CF B,1,RC Celta,0
23/04/2010,Cádiz CF,2,Girona FC,0
23/04/2010,Córdoba CF,2,Levante UD,1
23/04/2010,FC Cartagena,1,Real Sociedad,1
23/04/2010,Hércules CF,4,Salamanca,0
23/04/2010,RC Recreativo,1,CD Numancia,3
30/04/2010,Elche CF,2,Villarreal CF B,3
30/04/2010,CD Numancia,1,Albacete B.,1
30/04/2010,Girona FC,2,Córdoba CF,1
30/04/2010,RC Celta,2,Cádiz CF,1
30/04/2010,Real Sociedad,1,Rayo Vallecano,0
30/04/2010,SD Huesca,0,FC Cartagena,2
30/04/2010,UD Las Palmas,1,Real Betis,1
30/04/2010,Levante UD,2,Hércules CF,1
30/04/2010,Real Murcia,1,CD Castellón,1
30/04/2010,Salamanca,1,RC Recreativo,2
30/04/2010,Nàstic,1,Real Unión Club,2
7/05/2010,CD Castellón,0,Nàstic,0
7/05/2010,FC Cartagena,2,CD Numancia,1
7/05/2010,RC Recreativo,0,Levante UD,1
7/05/2010,RC Celta,2,Girona FC,1
7/05/2010,Rayo Vallecano,4,SD Huesca,1
7/05/2010,Real Unión Club,0,Real Sociedad,0
7/05/2010,Villarreal CF B,2,UD Las Palmas,5
7/05/2010,Albacete B.,2,Salamanca,1
7/05/2010,Cádiz CF,2,Elche CF,1
7/05/2010,Real Betis,1,Real Murcia,1
7/05/2010,Hércules CF,4,Córdoba CF,0
14/05/2010,Real Sociedad,0,CD Castellón,0
14/05/2010,Nàstic,0,Real Betis,1
14/05/2010,Córdoba CF,1,RC Recreativo,1
14/05/2010,Levante UD,1,Albacete B.,1
14/05/2010,Real Murcia,2,Villarreal CF B,2
14/05/2010,SD Huesca,2,Real Unión Club,3
14/05/2010,UD Las Palmas,1,Cádiz CF,1
14/05/2010,Salamanca,1,FC Cartagena,0
14/05/2010,CD Numancia,1,Rayo Vallecano,1
14/05/2010,Elche CF,1,RC Celta,0
14/05/2010,Girona FC,1,Hércules CF,1
22/05/2010,Albacete B.,3,Córdoba CF,0
22/05/2010,CD Castellón,1,SD Huesca,2
22/05/2010,Elche CF,4,Girona FC,0
22/05/2010,FC Cartagena,3,Levante UD,5
22/05/2010,RC Celta,1,UD Las Palmas,0
22/05/2010,Real Unión Club,4,CD Numancia,3
22/05/2010,Cádiz CF,1,Real Murcia,0
22/05/2010,RC Recreativo,0,Hércules CF,0
22/05/2010,Rayo Vallecano,0,Salamanca,0
22/05/2010,Real Betis,1,Real Sociedad,0
22/05/2010,Villarreal CF B,1,Nàstic,0
29/05/2010,Córdoba CF,1,FC Cartagena,2
29/05/2010,Levante UD,2,Rayo Vallecano,1
29/05/2010,Real Sociedad,2,Villarreal CF B,1
29/05/2010,SD Huesca,0,Real Betis,1
29/05/2010,UD Las Palmas,4,Elche CF,1
29/05/2010,CD Numancia,2,CD Castellón,1
29/05/2010,Nàstic,0,Cádiz CF,2
29/05/2010,Girona FC,0,RC Recreativo,0
29/05/2010,Hércules CF,5,Albacete B.,1
29/05/2010,Real Murcia,4,RC Celta,1
29/05/2010,Salamanca,3,Real Unión Club,0
5/06/2010,Albacete B.,1,RC Recreativo,3
5/06/2010,CD Castellón,1,Salamanca,2
5/06/2010,Cádiz CF,1,Real Sociedad,3
5/06/2010,Elche CF,1,Real Murcia,2
5/06/2010,RC Celta,3,Nàstic,1
5/06/2010,Real Betis,2,CD Numancia,0
5/06/2010,UD Las Palmas,0,Girona FC,1
5/06/2010,Villarreal CF B,1,SD Huesca,1
5/06/2010,FC Cartagena,0,Hércules CF,0
5/06/2010,Rayo Vallecano,3,Córdoba CF,2
5/06/2010,Real Unión Club,2,Levante UD,1
12/06/2010,CD Numancia,1,Villarreal CF B,0
12/06/2010,Albacete B.,3,Girona FC,0
12/06/2010,Nàstic,3,Elche CF,1
12/06/2010,Córdoba CF,4,Real Unión Club,0
12/06/2010,Hércules CF,2,Rayo Vallecano,1
12/06/2010,Levante UD,3,CD Castellón,1
12/06/2010,RC Recreativo,1,FC Cartagena,0
12/06/2010,Real Murcia,1,UD Las Palmas,0
12/06/2010,Real Sociedad,2,RC Celta,0
12/06/2010,SD Huesca,2,Cádiz CF,1
12/06/2010,Salamanca,1,Real Betis,1
19/06/2010,CD Castellón,0,Córdoba CF,1
19/06/2010,Cádiz CF,4,CD Numancia,2
19/06/2010,Elche CF,4,Real Sociedad,1
19/06/2010,FC Cartagena,0,Albacete B.,4
19/06/2010,Girona FC,1,Real Murcia,1
19/06/2010,RC Celta,0,SD Huesca,1
19/06/2010,Rayo Vallecano,4,RC Recreativo,0
19/06/2010,Real Betis,4,Levante UD,0
19/06/2010,Real Unión Club,0,Hércules CF,2
19/06/2010,UD Las Palmas,1,Nàstic,0
19/06/2010,Villarreal CF B,1,Salamanca,2
